close,high,low,open,time
0.1127,0.1127,0.1126,0.1126,1527844740
0.1129,0.113,0.1127,0.113,1527844800
0.1129,0.113,0.1129,0.1129,1527844860
0.113,0.113,0.1129,0.1129,1527844920
0.1128,0.113,0.1126,0.1128,1527844980
0.113,0.113,0.1127,0.1129,1527845040
0.113,0.113,0.1129,0.1129,1527845100
0.113,0.113,0.1128,0.1129,1527845160
0.1124,0.1125,0.1123,0.1125,1527845220
0.1126,0.1126,0.1124,0.1125,1527845280
0.1125,0.1125,0.1123,0.1124,1527845340
0.1124,0.1125,0.1123,0.1125,1527845400
0.1123,0.1123,0.1122,0.1123,1527845460
0.1122,0.1122,0.1122,0.1122,1527845520
0.1121,0.1122,0.1121,0.1122,1527845580
0.1121,0.1122,0.1121,0.1121,1527845640
0.1121,0.1122,0.1121,0.1122,1527845700
0.112,0.112,0.112,0.112,1527845760
0.1118,0.112,0.1116,0.112,1527845820
0.1118,0.1119,0.1117,0.1117,1527845880
0.1116,0.1118,0.1116,0.1118,1527845940
0.1117,0.1117,0.1116,0.1117,1527846000
0.1117,0.1118,0.1117,0.1118,1527846060
0.1116,0.1118,0.1116,0.1117,1527846120
0.1117,0.1117,0.1116,0.1117,1527846180
0.1115,0.1116,0.1113,0.1116,1527846240
0.1113,0.1116,0.1113,0.1115,1527846300
0.1116,0.1117,0.1116,0.1116,1527846360
0.1117,0.1117,0.1117,0.1117,1527846420
0.1118,0.1118,0.1117,0.1117,1527846480
0.1116,0.1118,0.1116,0.1118,1527846540
0.1116,0.1116,0.1116,0.1116,1527846600
0.1117,0.1117,0.1117,0.1117,1527846660
0.1117,0.1117,0.1117,0.1117,1527846720
0.1117,0.1117,0.1117,0.1117,1527846780
0.1118,0.1118,0.1117,0.1117,1527846840
0.1118,0.1118,0.1115,0.1118,1527846900
0.1118,0.1119,0.1116,0.1118,1527846960
0.1117,0.1118,0.1116,0.1117,1527847020
0.1116,0.1116,0.1116,0.1116,1527847080
0.1115,0.1116,0.1115,0.1116,1527847140
0.1114,0.1114,0.1114,0.1114,1527847200
0.1114,0.1115,0.1114,0.1114,1527847260
0.1115,0.1115,0.1114,0.1114,1527847320
0.1116,0.1117,0.1115,0.1115,1527847380
0.1116,0.1116,0.1116,0.1116,1527847440
0.1117,0.1117,0.1117,0.1117,1527847500
0.1117,0.1118,0.1116,0.1116,1527847560
0.1118,0.1118,0.1118,0.1118,1527847620
0.1118,0.1118,0.1118,0.1118,1527847680
0.1118,0.1119,0.1117,0.1118,1527847740
0.1116,0.1117,0.1115,0.1116,1527847800
0.1117,0.1118,0.1116,0.1116,1527847860
0.1117,0.1117,0.1117,0.1117,1527847920
0.1117,0.1117,0.1117,0.1117,1527847980
0.1117,0.1118,0.1116,0.1118,1527848040
0.1116,0.1117,0.1116,0.1117,1527848100
0.1115,0.1117,0.1114,0.1116,1527848160
0.1117,0.1117,0.1115,0.1115,1527848220
0.1117,0.1117,0.1117,0.1117,1527848280
0.1117,0.1117,0.1116,0.1117,1527848340
0.1117,0.1117,0.1117,0.1117,1527848400
0.1117,0.1117,0.1117,0.1117,1527848460
