close,high,low,open,time
7502.14,7503.38,7502.1,7503.32,1527831720
7503.32,7503.32,7502.1,7502.14,1527831780
7501.54,7503.57,7501.54,7503.01,1527831840
7500.46,7501.43,7499.64,7500.78,1527831900
7501.65,7503.32,7496.74,7500.46,1527831960
7500.8,7501.69,7500.67,7501.69,1527832020
7497.0,7500.8,7497.0,7500.8,1527832080
7497.15,7497.82,7495.65,7497.0,1527832140
7497.25,7498.59,7496.96,7497.05,1527832200
7499.28,7499.36,7497.25,7497.25,1527832260
7500.35,7502.04,7499.28,7499.28,1527832320
7499.97,7500.71,7498.75,7500.35,1527832380
7500.09,7500.36,7499.79,7499.97,1527832440
7500.8,7501.02,7500.09,7500.09,1527832500
7502.12,7502.61,7500.59,7500.59,1527832560
7502.59,7503.12,7502.12,7502.12,1527832620
7501.43,7503.19,7501.18,7502.59,1527832680
7501.25,7502.2,7501.25,7501.5,1527832740
7500.4,7502.31,7500.06,7501.27,1527832800
7500.55,7500.55,7499.93,7500.45,1527832860
7501.0,7501.37,7499.86,7500.56,1527832920
7507.98,7508.82,7498.97,7501.01,1527832980
7506.94,7508.17,7506.77,7508.15,1527833040
7507.55,7507.55,7506.35,7506.94,1527833100
7507.3,7507.58,7506.28,7507.55,1527833160
7504.95,7507.31,7504.43,7507.3,1527833220
7505.04,7505.87,7504.56,7504.95,1527833280
7505.92,7505.92,7504.94,7505.04,1527833340
7505.76,7505.96,7504.34,7505.34,1527833400
7505.13,7505.89,7505.1,7505.76,1527833460
7503.52,7505.28,7502.86,7505.13,1527833520
7501.93,7503.84,7501.93,7503.53,1527833580
7503.57,7503.74,7502.01,7502.05,1527833640
7503.3,7503.56,7502.66,7503.56,1527833700
7504.63,7504.87,7503.18,7503.3,1527833760
7543.74,7543.74,7503.11,7504.64,1527833820
7577.04,7577.04,7543.75,7543.75,1527833880
7554.94,7578.4,7554.04,7577.07,1527833940
7557.57,7561.4,7554.9,7554.94,1527834000
7565.85,7566.85,7557.65,7557.71,1527834060
7560.06,7565.85,7560.06,7565.85,1527834120
7559.88,7562.89,7559.33,7560.05,1527834180
7564.79,7565.91,7559.88,7559.88,1527834240
7554.49,7565.29,7553.49,7564.79,1527834300
7554.28,7554.57,7552.83,7554.49,1527834360
7552.46,7554.28,7551.28,7554.28,1527834420
7549.52,7552.46,7549.52,7552.45,1527834480
7548.13,7550.27,7545.79,7549.46,1527834540
7547.97,7549.89,7547.2,7548.15,1527834600
7549.27,7549.7,7547.97,7547.97,1527834660
7550.33,7550.42,7548.23,7549.22,1527834720
7550.7,7552.83,7549.92,7550.33,1527834780
7551.51,7552.52,7550.75,7550.75,1527834840
7548.32,7552.65,7547.24,7551.51,1527834900
7547.8,7550.11,7546.63,7548.32,1527834960
7548.46,7548.78,7547.18,7547.8,1527835020
7556.03,7556.04,7548.45,7548.46,1527835080
7558.41,7558.43,7555.38,7556.17,1527835140
7570.83,7570.83,7558.41,7558.41,1527835200
7568.49,7571.88,7567.14,7570.83,1527835260
7563.86,7568.49,7563.86,7568.49,1527835320
7561.74,7563.94,7560.75,7563.94,1527835380
7560.2,7562.04,7559.5,7562.04,1527835440
7560.15,7560.82,7559.82,7560.2,1527835500
7553.8,7560.17,7553.71,7560.17,1527835560
7553.97,7555.09,7553.23,7554.37,1527835620
7553.59,7554.67,7553.59,7553.84,1527835680
7554.67,7554.67,7552.98,7553.58,1527835740
7557.01,7557.01,7553.29,7554.61,1527835800
7554.19,7558.68,7554.19,7557.47,1527835860
7557.9,7557.9,7554.07,7554.19,1527835920
7559.12,7559.12,7557.34,7558.04,1527835980
7558.66,7559.68,7557.71,7559.12,1527836040
7562.95,7565.96,7558.42,7558.64,1527836100
7562.4,7563.8,7562.4,7563.3,1527836160
7560.81,7562.4,7559.38,7562.4,1527836220
7559.77,7560.63,7559.18,7559.95,1527836280
7561.99,7562.03,7559.87,7560.12,1527836340
7565.88,7565.88,7560.11,7561.99,1527836400
7566.98,7568.69,7565.81,7565.81,1527836460
7567.78,7568.13,7565.39,7566.98,1527836520
7570.67,7570.68,7567.08,7567.78,1527836580
7571.81,7571.84,7570.13,7570.67,1527836640
7570.34,7572.31,7569.51,7571.81,1527836700
7572.23,7572.48,7570.34,7570.34,1527836760
7581.66,7581.66,7570.42,7572.29,1527836820
7583.75,7589.87,7581.56,7581.59,1527836880
7585.21,7585.36,7582.22,7583.75,1527836940
7603.03,7603.28,7585.17,7585.21,1527837000
7598.81,7610.68,7596.59,7603.28,1527837060
7605.82,7611.85,7596.3,7599.63,1527837120
7602.33,7607.98,7602.23,7605.82,1527837180
7595.34,7602.92,7590.4,7602.33,1527837240
7599.49,7601.3,7590.09,7595.34,1527837300
7595.42,7600.13,7592.46,7597.24,1527837360
