close,high,low,open,time
0.1812,0.1812,0.1812,0.1812,1528190280
0.181,0.181,0.181,0.181,1528190340
0.1809,0.1809,0.1809,0.1809,1528190400
0.1809,0.1809,0.1809,0.1809,1528190460
0.1809,0.1809,0.1809,0.1809,1528190520
0.1809,0.1809,0.1809,0.1809,1528190580
0.1809,0.1809,0.1809,0.1809,1528190640
0.1808,0.1808,0.1808,0.1808,1528190700
0.1808,0.1808,0.1808,0.1808,1528190760
0.1809,0.1809,0.1809,0.1809,1528190820
0.1809,0.1809,0.1809,0.1809,1528190880
0.1811,0.1811,0.1811,0.1811,1528190940
0.1811,0.1811,0.1811,0.1811,1528191000
0.1811,0.1811,0.1811,0.1811,1528191060
0.1811,0.1811,0.1811,0.1811,1528191120
0.181,0.181,0.181,0.181,1528191180
0.1811,0.1811,0.1811,0.1811,1528191240
0.1812,0.1812,0.1812,0.1812,1528191300
0.1811,0.1811,0.1811,0.1811,1528191360
0.1811,0.1811,0.1811,0.1811,1528191420
0.1811,0.1811,0.1811,0.1811,1528191480
0.1811,0.1811,0.1811,0.1811,1528191540
0.1811,0.1811,0.1811,0.1811,1528191600
0.1811,0.1811,0.1811,0.1811,1528191660
0.1811,0.1811,0.1811,0.1811,1528191720
0.1811,0.1811,0.1811,0.1811,1528191780
0.1811,0.1811,0.1811,0.1811,1528191840
0.1811,0.1811,0.1811,0.1811,1528191900
0.1812,0.1812,0.1812,0.1812,1528191960
0.1812,0.1812,0.1812,0.1812,1528192020
0.1812,0.1812,0.1812,0.1812,1528192080
0.1811,0.1811,0.1811,0.1811,1528192140
0.1811,0.1811,0.1811,0.1811,1528192200
0.1811,0.1811,0.1811,0.1811,1528192260
0.1811,0.1811,0.1811,0.1811,1528192320
0.1847,0.1862,0.1847,0.1862,1528192380
0.1847,0.1847,0.1847,0.1847,1528192440
0.1847,0.1847,0.1847,0.1847,1528192500
0.1846,0.1846,0.1846,0.1846,1528192560
0.1846,0.1846,0.1846,0.1846,1528192620
0.1846,0.1846,0.1846,0.1846,1528192680
0.1846,0.1846,0.1846,0.1846,1528192740
0.1846,0.1846,0.1846,0.1846,1528192800
0.1847,0.1847,0.1847,0.1847,1528192860
0.1847,0.1847,0.1847,0.1847,1528192920
0.1848,0.1848,0.1848,0.1848,1528192980
0.1848,0.1848,0.1848,0.1848,1528193040
0.1848,0.1848,0.1848,0.1848,1528193100
